ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	VARIANTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID	ALIGNMENT
6765	second (ordinal)	Gourou	lɛ̀ynɛ́	l ɛ ˨ j n ɛ ˦		5 7 8 6 4 7 8	AXTMBYT	LE6JNE6	7	7.L.C 7.E.V 7.6.T 7.J.c 7.N.C 7.E.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	lɛ˨jnɛ˦	0	1147	l ɛ ˨ j n ɛ ˦ -
6766	second (ordinal)	Jamsay_Douentza	lɛ̀ynɛ́	l ɛ ˨ j n ɛ ˦		5 7 8 6 4 7 8	AXTMBYT	LE6JNE6	8	8.L.C 8.E.V 8.6.T 8.J.c 8.N.C 8.E.V 8.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	lɛ˨jnɛ˦	0	1147	l ɛ ˨ j n ɛ ˦ -
6767	second (ordinal)	Mombo	nɛ́:ŋgúlù	n ɛː ˦ ŋ ɡ u ˦ l u ˨		4 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	NE6NKY6LY6	9	9.N.C 9.E.V 9.6.T 9.N.c 9.K.C 9.Y.V 9.6.T 9.L.C 9.Y.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	nɛː˦ŋɡu˦lu˨	0	1148	n ɛː ˦ ŋ ɡ u ˦ l u ˨
6768	second (ordinal)	Najamba	nòjě:	n o ˨ dʒ eː ˩˥	n o ˨ dʒ oː ˩˥	4 7 8 1 7 0	AXTBYN	NU6TE0	10	10.N.C 10.U.V 10.6.T 10.T.C 10.E.V 10.0.c	1.6 3.0 1.0 1.3 3.0 0.5	no˨dʒeː˩˥	0	1154	n o ˨ dʒ eː ˩˥
6770	second (ordinal)	Nanga	wònjònɔ̌:	w o ˨ n dʒ o ˨ n ɔː ˩˥	w o ˨ n dʒ o ˩˥ w	6 7 8 4 1 7 8 4 7 0	AXTMBYTBYN	WU6NTU6NU0	11	11.W.C 11.U.V 11.6.T 11.N.c 11.T.C 11.U.V 11.6.T 11.N.C 11.U.V 11.0.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 0.5	wo˨ndʒo˨nɔː˩˥	0	1153	w o ˨ n dʒ o ˨ n ɔː ˩˥
6772	second (ordinal)	Penange	né:gúlò	n eː ˦ ɡ u ˦ l o ˨		4 7 8 1 7 8 5 7 8	AXTBYTBYT	NE6KY6LU6	12	12.N.C 12.E.V 12.6.T 12.K.C 12.Y.V 12.6.T 12.L.C 12.U.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	neː˦ɡu˦lo˨	0	1148	n eː ˦ - ɡ u ˦ l o ˨
6773	second (ordinal)	Perge_Tegu	lèynɛ́	l e ˨ j n ɛ ˦		5 7 8 6 4 7 8	AXTMBYT	LE6JNE6	13	13.L.C 13.E.V 13.6.T 13.J.c 13.N.C 13.E.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	le˨jnɛ˦	0	1147	l e ˨ j n ɛ ˦ -
6775	second (ordinal)	Tiranige	ní:ŋgán	n iː ˦ ŋ ɡ a ˦ n		4 7 8 4 1 7 8 4	AXTMBYTN	NI6NKA6N	15	15.N.C 15.I.V 15.6.T 15.N.c 15.K.C 15.A.V 15.6.T 15.N.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	niː˦ŋɡa˦n	0	1152	n iː ˦ ŋ ɡ a ˦ n
6776	second (ordinal)	Togo_Kan	lɔ̀nìrⁿí	l ɔ ˨ n i ˨ r̃ i ˦		5 7 8 4 7 8 5 7 8	AXTBYTBYT	LU6NI6RI6	16	16.L.C 16.U.V 16.6.T 16.N.C 16.I.V 16.6.T 16.R.C 16.I.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	lɔ˨ni˨r̃i˦	0	1151	l ɔ ˨ n i ˨ r̃ i ˦
6777	second (ordinal)	Tommo_So	nèyyém	n e ˨ j j e ˦ m		4 7 8 6 6 7 8 4	AXTMBYTN	NE6JJE6M	17	17.N.C 17.E.V 17.6.T 17.J.c 17.J.C 17.E.V 17.6.T 17.M.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	ne˨jje˦m	0	1147	n e ˨ j j e ˦ m
6778	second (ordinal)	Toro_Tegu	léyló	l e ˦ j l o ˦		5 7 8 6 5 7 8	AXTMBYT	LE6JLU6	18	18.L.C 18.E.V 18.6.T 18.J.c 18.L.C 18.U.V 18.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	le˦jlo˦	0	1147	l e ˦ j l o ˦ -
6779	second (ordinal)	Yanda_Dom	nòzùnò	n o ˨ z u ˨ n o ˨		4 7 8 3 7 8 4 7 8	AXTBYTBYT	NU6SY6NU6	19	19.N.C 19.U.V 19.6.T 19.S.C 19.Y.V 19.6.T 19.N.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	no˨zu˨no˨	0	1150	n o ˨ z u ˨ n o ˨
6780	second (ordinal)	Yorno_So	lɛ̀é:	l ɛ ˨ eː ˦		5 7 8 7 8	AXTYT	LE6E6	20	20.L.C 20.E.V 20.6.T 20.E.V 20.6.T	1.6 3.0 1.0 3.0 1.0	lɛ˨eː˦	0	1149	l ɛ ˨ - - eː ˦
6781	second (ordinal)	Donno_So	lɛ̀:-nné	l ɛː ˨ n n e ˦		5 7 8 4 4 7 8	AXTMBYT	LE6NNE6	6	6.L.C 6.E.V 6.6.T 6.N.c 6.N.C 6.E.V 6.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	lɛː˨nne˦	0	1149	l ɛː ˨ n n e ˦
6783	see	Bangime	jíɛ́	dʒ i ˦ ɛ ˦		1 7 8 7 8	AXTYT	TI6E6	1	1.T.C 1.I.V 1.6.T 1.E.V 1.6.T	1.6 3.0 1.0 3.0 1.0	dʒi˦ɛ˦	0	1160	dʒ i ˦ ɛ ˦
6784	see	Bankan_Tey	yí	j i ˦		6 7 8	AXT	JI6	2	2.J.C 2.I.V 2.6.T	1.6 3.0 1.0	ji˦	0	1157	j i - ˦
6785	see	Ben_Tey	yǐ	j i ˩˥		6 7 0	AXN	JI0	3	3.J.C 3.I.V 3.0.c	2.0 1.5 0.8	ji˩˥	0	1157	j i ˩˥ -
6786	see	Bunoge	tégè	t e ˦ ɡ e ˨		1 7 8 1 7 8	AXTBYT	TE6KE6	4	4.T.C 4.E.V 4.6.T 4.K.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te˦ɡe˨	0	1161	t e ˦ ɡ e ˨
6787	see	Dogul_Dom	wɛ̀ɛ́	w ɛː ˩˥		6 7 0	AXN	WE0	5	5.W.C 5.E.V 5.0.c	2.0 1.5 0.8	wɛː˩˥	0	1158	w ɛː - - ˩˥ -
6788	see	Gourou	ɛ́:	ɛː ˦		7 8	XT	E6	7	7.E.V 7.6.T	3.0 1.0	ɛː˦	0	1162	ɛː ˦
6789	see	Jamsay_Douentza	ɛ̌:	ɛː ˩˥		7 0	XN	E0	8	8.E.V 8.0.c	1.5 0.8	ɛː˩˥	0	1157	- ɛː ˩˥ -
6791	see	Mombo	mályê:	m a ˦ l j eː ˥˩		4 7 8 5 6 7 8	AXTBCYT	MA6LJE6	9	9.M.C 9.A.V 9.6.T 9.L.C 9.J.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	ma˦ljeː˥˩	0	1159	m a ˦ l j eː ˥˩
6792	see	Najamba	yɛ́	j ɛ ˦	j ɛ ˨	6 7 8	AXT	JE6	10	10.J.C 10.E.V 10.6.T	1.6 3.0 1.0	jɛ˦	0	1157	j ɛ ˦ -
6794	see	Nanga	yǐ:	j iː ˩˥		6 7 0	AXN	JI0	11	11.J.C 11.I.V 11.0.c	2.0 1.5 0.8	jiː˩˥	0	1157	j iː ˩˥ -
6795	see	Penange	málgè	m a ˦ l ɡ e ˨		4 7 8 5 1 7 8	AXTMBYT	MA6LKE6	12	12.M.C 12.A.V 12.6.T 12.L.c 12.K.C 12.E.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ma˦lɡe˨	0	1159	m a ˦ l ɡ e ˨
6797	see	Perge_Tegu	yɛ̌:	j ɛː ˩˥	j ɛ ˨ r i ˦	6 7 0	AXN	JE0	13	13.J.C 13.E.V 13.0.c	2.0 1.5 0.8	jɛː˩˥	0	1157	j ɛː ˩˥ -
6799	see	Tebul_Ure	yí	j i ˦		6 7 8	AXT	JI6	14	14.J.C 14.I.V 14.6.T	1.6 3.0 1.0	ji˦	0	1157	j i ˦ -
6800	see	Tiranige	bálíyó	b a ˦ l i ˦ j o ˦		1 7 8 5 7 8 6 7 8	AXTBYTBYT	PA6LI6JU6	15	15.P.C 15.A.V 15.6.T 15.L.C 15.I.V 15.6.T 15.J.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ba˦li˦jo˦	0	1163	b a ˦ l i ˦ j o ˦
6801	see	Togo_Kan	ɔ̌:	ɔː ˩˥		7 0	XN	U0	16	16.U.V 16.0.c	1.5 0.8	ɔː˩˥	0	1164	ɔː ˩˥
6802	see	Tommo_So	yɛ̀	j ɛ ˨		6 7 8	AXT	JE6	17	17.J.C 17.E.V 17.6.T	1.6 3.0 1.0	jɛ˨	0	1157	j ɛ ˨ -
6803	see	Toro_Tegu	wɔ́	w ɔ ˦		6 7 8	AXT	WU6	18	18.W.C 18.U.V 18.6.T	1.6 3.0 1.0	wɔ˦	0	1165	w ɔ ˦
6804	see	Yanda_Dom	wàlí	w a ˨ l i ˦	w ɔ ˦	6 7 8 5 7 8	AXTBYT	WA6LI6	19	19.W.C 19.A.V 19.6.T 19.L.C 19.I.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	wa˨li˦	0	1158	w a ˨ l i ˦
6806	see	Yorno_So	yé:	j eː ˦		6 7 8	AXT	JE6	20	20.J.C 20.E.V 20.6.T	1.6 3.0 1.0	jeː˦	0	1157	j eː ˦ -
6807	see	Donno_So	wǎ:	w aː ˩˥	w ɛ ˦ ɛ ˨	6 7 0	AXN	WA0	6	6.W.C 6.A.V 6.0.c	2.0 1.5 0.8	waː˩˥	0	1158	w aː - - ˩˥ -
6810	seven	Bankan_Tey	síyⁿɔ̀yⁿ	s i ˦ j̃ ɔ ˨ j̃		3 7 8 6 7 8 6	AXTBYTN	SI6JU6J	2	2.S.C 2.I.V 2.6.T 2.J.C 2.U.V 2.6.T 2.J.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	si˦j̃ɔ˨j̃	0	1166	- - - - - - - s - i ˦ j̃ ɔ ˨ j̃
6811	seven	Ben_Tey	súyⁿɔ̀yⁿ	s u ˦ j̃ ɔ ˨ j̃		3 7 8 6 7 8 6	AXTBYTN	SY6JU6J	3	3.S.C 3.Y.V 3.6.T 3.J.C 3.U.V 3.6.T 3.J.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	su˦j̃ɔ˨j̃	0	1166	- - - - - - - s - u ˦ j̃ ɔ ˨ j̃
6812	seven	Bunoge	sɔ́:wⁿ	s ɔː ˦ w̃		3 7 8 6	AXTN	SU6W	4	4.S.C 4.U.V 4.6.T 4.W.c	1.6 3.0 1.0 0.5	sɔː˦w̃	0	1166	- - - - - - - s - ɔː ˦ - - - w̃
6813	seven	Dogul_Dom	sɔ́ɔ́wɛ̀	s ɔː ˦ w ɛ ˨		3 7 8 6 7 8	AXTBYT	SU6WE6	5	5.S.C 5.U.V 5.6.T 5.W.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	sɔː˦wɛ˨	0	1166	- - - - - - - s - ɔː ˦ w ɛ ˨ -
6814	seven	Gourou	sûyⁿ	s u ˥˩ j̃		3 7 8 6	AXTN	SY6J	7	7.S.C 7.Y.V 7.6.T 7.J.c	1.6 3.0 1.0 0.5	su˥˩j̃	0	1166	- - - - - - - s - u ˥˩ j̃ - - -
6815	seven	Jamsay_Douentza	sûyⁿ	s u ˥˩ j̃		3 7 8 6	AXTN	SY6J	8	8.S.C 8.Y.V 8.6.T 8.J.c	1.6 3.0 1.0 0.5	su˥˩j̃	0	1166	- - - - - - - s - u ˥˩ j̃ - - -
6816	seven	Mombo	sɔ́:lì	s ɔː ˦ l i ˨		3 7 8 5 7 8	AXTBYT	SU6LI6	9	9.S.C 9.U.V 9.6.T 9.L.C 9.I.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	sɔː˦li˨	0	1166	- - - - - - - s - ɔː ˦ l i ˨ -
6817	seven	Najamba	swɛ̂y	s w ɛ ˥˩ j		3 6 7 8 6	ACXTN	SWE6J	10	10.S.C 10.W.C 10.E.V 10.6.T 10.J.c	1.6 1.2 3.0 1.0 0.5	swɛ˥˩j	0	1166	- - - - - - - s w ɛ ˥˩ - - - j
6818	seven	Nanga	súyɛ̂	s u ˦ j ɛ ˥˩		3 7 8 6 7 8	AXTBYT	SY6JE6	11	11.S.C 11.Y.V 11.6.T 11.J.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	su˦jɛ˥˩	0	1166	- - - - - - - s - u ˦ j ɛ ˥˩ -
6819	seven	Penange	gè sɔ́:lì	ɡ e ˨ # s ɔː ˦ l i ˨	s ɔː ˨ l i ˨	1 7 8 9 3 7 8 5 7 8	AXT_AXTBYT	KE6_SU6LI6	12	12.K.C 12.E.V 12.6.T 12._._ 12.S.C 12.U.V 12.6.T 12.L.C 12.I.V 12.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ɡe˨#sɔː˦li˨	0	1166	ɡ e ˨ # - - - s - ɔː ˦ l i ˨ -
6821	seven	Perge_Tegu	sûyⁿ	s u ˥˩ j̃		3 7 8 6	AXTN	SY6J	13	13.S.C 13.Y.V 13.6.T 13.J.c	1.6 3.0 1.0 0.5	su˥˩j̃	0	1166	- - - - - - - s - u ˥˩ j̃ - - -
6823	seven	Tebul_Ure	sɔ́	s ɔ ˦		3 7 8	AXT	SU6	14	14.S.C 14.U.V 14.6.T	1.6 3.0 1.0	sɔ˦	0	1166	- - - - - - - s - ɔ ˦ - - - -
6824	seven	Tiranige	sɔ́:y	s ɔː ˦ j		3 7 8 6	AXTN	SU6J	15	15.S.C 15.U.V 15.6.T 15.J.c	1.6 3.0 1.0 0.5	sɔː˦j	0	1166	- - - - - - - s - ɔː ˦ - - - j
6825	seven	Togo_Kan	sɔ̂:	s ɔː ˥˩		3 7 8	AXT	SU6	16	16.S.C 16.U.V 16.6.T	1.6 3.0 1.0	sɔː˥˩	0	1166	- - - - - - - s - ɔː ˥˩ - - - -
6826	seven	Tommo_So	sɔ́y	s ɔ ˦ j		3 7 8 6	AXTN	SU6J	17	17.S.C 17.U.V 17.6.T 17.J.c	1.6 3.0 1.0 0.5	sɔ˦j	0	1166	- - - - - - - s - ɔ ˦ - - - j
6827	seven	Toro_Tegu	sóyⁿ	s o ˦ j̃		3 7 8 6	AXTN	SU6J	18	18.S.C 18.U.V 18.6.T 18.J.c	1.6 3.0 1.0 0.5	so˦j̃	0	1166	- - - - - - - s - o ˦ - - - j̃
6828	seven	Yanda_Dom	yèswɛ́:	j e ˨ s w ɛː ˦	s w ɛː ˦	6 7 8 3 6 7 8	AXTBCYT	JE6SWE6	19	19.J.C 19.E.V 19.6.T 19.S.C 19.W.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	je˨swɛː˦	0	1166	- - - - j e ˨ s w ɛː - - - ˦ -
6830	seven	Yorno_So	sɔ̂y	s ɔ ˥˩ j		3 7 8 6	AXTN	SU6J	20	20.S.C 20.U.V 20.6.T 20.J.c	1.6 3.0 1.0 0.5	sɔ˥˩j	0	1166	- - - - - - - s - ɔ ˥˩ - - - j
6831	seven	Donno_So	sɔ̂y	s ɔ ˥˩ j		3 7 8 6	AXTN	SU6J	6	6.S.C 6.U.V 6.6.T 6.J.c	1.6 3.0 1.0 0.5	sɔ˥˩j	0	1166	- - - - - - - s - ɔ ˥˩ - - - j
6832	sew (with needle)	Bangime	síí	s iː ˦		3 7 8	AXT	SI6	1	1.S.C 1.I.V 1.6.T	1.6 3.0 1.0	siː˦	0	1177	s iː ˦
6833	sew (with needle)	Bankan_Tey	kó	k o ˦		1 7 8	AXT	KU6	2	2.K.C 2.U.V 2.6.T	1.6 3.0 1.0	ko˦	0	1167	k - o ˦ -
6834	sew (with needle)	Ben_Tey	kúyó	k u ˦ j o ˦		1 7 8 6 7 8	AXTBYT	KY6JU6	3	3.K.C 3.Y.V 3.6.T 3.J.C 3.U.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˦jo˦	0	1170	k u ˦ j o ˦
6835	sew (with needle)	Bunoge	kê:	k eː ˥˩		1 7 8	AXT	KE6	4	4.K.C 4.E.V 4.6.T	1.6 3.0 1.0	keː˥˩	0	1167	k - eː ˥˩ -
6836	sew (with needle)	Gourou	ásárá	a ˦ s a ˦ r a ˦		7 8 3 7 8 5 7 8	XTBYTBYT	A6SA6RA6	7	7.A.V 7.6.T 7.S.C 7.A.V 7.6.T 7.R.C 7.A.V 7.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a˦sa˦ra˦	0	1168	a ˦ s a ˦ r a ˦
6837	sew (with needle)	Jamsay_Douentza	ájárá	a ˦ dʒ a ˦ r a ˦		7 8 1 7 8 5 7 8	XTBYTBYT	A6TA6RA6	8	8.A.V 8.6.T 8.T.C 8.A.V 8.6.T 8.R.C 8.A.V 8.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a˦dʒa˦ra˦	0	1168	a ˦ dʒ a ˦ r a ˦
6838	sew (with needle)	Mombo	kúyé	k u ˦ j e ˦		1 7 8 6 7 8	AXTBYT	KY6JE6	9	9.K.C 9.Y.V 9.6.T 9.J.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˦je˦	0	1170	k u ˦ j e ˦
6839	sew (with needle)	Najamba	kóy	k o ˦ j	k o ˨ j e ˨	1 7 8 6	AXTN	KU6J	10	10.K.C 10.U.V 10.6.T 10.J.c	1.6 3.0 1.0 0.5	ko˦j	0	1167	k - o ˦ j
6841	sew (with needle)	Nanga	kó:	k oː ˦		1 7 8	AXT	KU6	11	11.K.C 11.U.V 11.6.T	1.6 3.0 1.0	koː˦	0	1167	k - oː ˦ -
6842	sew (with needle)	Penange	kwé:	k w eː ˦		1 6 7 8	ACXT	KWE6	12	12.K.C 12.W.C 12.E.V 12.6.T	1.6 1.2 3.0 1.0	kweː˦	0	1167	k w eː ˦ -
6843	sew (with needle)	Perge_Tegu	pɛ́:	p ɛː ˦		1 7 8	AXT	PE6	13	13.P.C 13.E.V 13.6.T	1.6 3.0 1.0	pɛː˦	0	1169	p ɛː ˦ -
6844	sew (with needle)	Tebul_Ure	pɛ́:y	p ɛː ˦ j		1 7 8 6	AXTN	PE6J	14	14.P.C 14.E.V 14.6.T 14.J.c	1.6 3.0 1.0 0.5	pɛː˦j	0	1169	p ɛː ˦ j
6845	sew (with needle)	Tiranige	kó:	k oː ˦		1 7 8	AXT	KU6	15	15.K.C 15.U.V 15.6.T	1.6 3.0 1.0	koː˦	0	1167	k - oː ˦ -
6846	sew (with needle)	Togo_Kan	tǔⁿ ájìrì	t ũ ˩˥ # a ˦ dʒ i ˨ r i ˨		1 7 0 9 7 8 1 7 8 5 7 8	AXN_XTBYTBYT	TY0_A6TI6RI6	16	16.T.C 16.Y.V 16.0.c 16._._ 16.A.V 16.6.T 16.T.C 16.I.V 16.6.T 16.R.C 16.I.V 16.6.T	1.6 3.0 0.5 0.0 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	tũ˩˥#a˦dʒi˨ri˨	0	1175	t ũ ˩˥ # a ˦ dʒ i ˨ r i ˨
6847	sew (with needle)	Tommo_So	nɔ̌y nɔ́ɔ́	n ɔ ˩˥ j # n ɔː ˦		4 7 0 6 9 4 7 8	AXBC_AXT	NU0J_NU6	17	17.N.C 17.U.V 17.0.C 17.J.C 17._._ 17.N.C 17.U.V 17.6.T	1.6 3.0 1.3 1.2 0.0 1.6 3.0 1.0	nɔ˩˥j#nɔː˦	0	1174	n ɔ ˩˥ j # n ɔː ˦
6849	sew (with needle)	Toro_Tegu	átá	a ˦ t a ˦	a ˦ t u ˦	7 8 1 7 8	XTBYT	A6TA6	18	18.A.V 18.6.T 18.T.C 18.A.V 18.6.T	3.0 1.0 1.3 3.0 1.0	a˦ta˦	0	1168	a ˦ t a - - - ˦
6851	sew (with needle)	Yanda_Dom	pìyálì	p i ˨ j a ˦ l i ˨	p i ˦ j ɛ ˦	1 7 8 6 7 8 5 7 8	AXTBYTBYT	PI6JA6LI6	19	19.P.C 19.I.V 19.6.T 19.J.C 19.A.V 19.6.T 19.L.C 19.I.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	pi˨ja˦li˨	0	1173	p i ˨ j a ˦ l i ˨
6853	sew (with needle)	Yorno_So	lɔ́:	l ɔː ˦		5 7 8	AXT	LU6	20	20.L.C 20.U.V 20.6.T	1.6 3.0 1.0	lɔː˦	0	1172	l ɔː ˦
6854	sew (with needle)	Dogul_Dom	ɔ́wɛ̀	ɔ ˦ w ɛ ˨		7 8 6 7 8	XTBYT	U6WE6	5	5.U.V 5.6.T 5.W.C 5.E.V 5.6.T	3.0 1.0 1.3 3.0 1.0	ɔ˦wɛ˨	0	1176	ɔ ˦ w ɛ ˨
6855	sew (with needle)	Donno_So	nɔ̌:	n ɔː ˩˥	n ɔ ˦ ɛ ˨	4 7 0	AXN	NU0	6	6.N.C 6.U.V 6.0.c	2.0 1.5 0.8	nɔː˩˥	1	1171	n ɔː ˩˥
6857	shade, shadows	Bangime	sĩ́ĩ́	s ĩː ˦		3 7 8	AXT	SI6	1	1.S.C 1.I.V 1.6.T	1.6 3.0 1.0	sĩː˦	0	1181	s ĩː ˦
6858	shade, shadows	Bankan_Tey	kìndô:	k i ˨ n d oː ˥˩		1 7 8 4 1 7 8	AXTMBYT	KI6NTU6	2	2.K.C 2.I.V 2.6.T 2.N.c 2.T.C 2.U.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki˨ndoː˥˩	0	1178	k i ˨ n d oː ˥˩ - - -
6859	shade, shadows	Ben_Tey	kìkìlé	k i ˨ k i ˨ l e ˦	k i ˨ k i ˨ l eː ˥˩	1 7 8 1 7 8 5 7 8	AXTBYTBYT	KI6KI6LE6	3	3.K.C 3.I.V 3.6.T 3.K.C 3.I.V 3.6.T 3.L.C 3.E.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ki˨ki˨le˦	0	1179	k i ˨ k i ˨ l e ˦
6861	shade, shadows	Bunoge	kìndò	k i ˨ n d o ˨		1 7 8 4 1 7 8	AXTMBYT	KI6NTU6	4	4.K.C 4.I.V 4.6.T 4.N.c 4.T.C 4.U.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki˨ndo˨	0	1178	k i ˨ n d o ˨ - - -
6862	shade, shadows	Dogul_Dom	kìndóò	k i ˨ n d oː ˥˩		1 7 8 4 1 7 8	AXTMBYT	KI6NTU6	5	5.K.C 5.I.V 5.6.T 5.N.c 5.T.C 5.U.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki˨ndoː˥˩	0	1178	k i ˨ n d oː ˥˩ - - -
6863	shade, shadows	Gourou	kìkìné	k i ˨ k i ˨ n e ˦		1 7 8 1 7 8 4 7 8	AXTBYTBYT	KI6KI6NE6	7	7.K.C 7.I.V 7.6.T 7.K.C 7.I.V 7.6.T 7.N.C 7.E.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ki˨ki˨ne˦	0	1179	k i ˨ k i ˨ n e ˦
6864	shade, shadows	Jamsay_Douentza	cǐn	tʃ i ˩˥ n	tʃ i ˨ tʃ i ˨ n e ˦	1 7 0 4	AXBC	TI0N	8	8.T.C 8.I.V 8.0.C 8.N.C	2.0 1.5 1.75 1.5	tʃi˩˥n	0	1182	tʃ i ˩˥ n
6867	shade, shadows	Mombo	kíndó	k i ˦ n d o ˦		1 7 8 4 1 7 8	AXTMBYT	KI6NTU6	9	9.K.C 9.I.V 9.6.T 9.N.c 9.T.C 9.U.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki˦ndo˦	0	1178	k i ˦ n d o ˦ - - -
6868	shade, shadows	Najamba	kìndê:	k i ˨ n d eː ˥˩	k i ˨ n d oː ˥˩	1 7 8 4 1 7 8	AXTMBYT	KI6NTE6	10	10.K.C 10.I.V 10.6.T 10.N.c 10.T.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki˨ndeː˥˩	0	1178	k i ˨ n d eː ˥˩ - - -
6870	shade, shadows	Nanga	kìndê	k i ˨ n d e ˥˩		1 7 8 4 1 7 8	AXTMBYT	KI6NTE6	11	11.K.C 11.I.V 11.6.T 11.N.c 11.T.C 11.E.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki˨nde˥˩	0	1178	k i ˨ n d e ˥˩ - - -
6871	shade, shadows	Penange	kíndó	k i ˦ n d o ˦		1 7 8 4 1 7 8	AXTMBYT	KI6NTU6	12	12.K.C 12.I.V 12.6.T 12.N.c 12.T.C 12.U.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ki˦ndo˦	0	1178	k i ˦ n d o ˦ - - -
6872	shade, shadows	Perge_Tegu	kìkìlé	k i ˨ k i ˨ l e ˦		1 7 8 1 7 8 5 7 8	AXTBYTBYT	KI6KI6LE6	13	13.K.C 13.I.V 13.6.T 13.K.C 13.I.V 13.6.T 13.L.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ki˨ki˨le˦	0	1179	k i ˨ k i ˨ l e ˦
6875	shade, shadows	Tiranige	cíló	tʃ i ˦ l o ˦		1 7 8 5 7 8	AXTBYT	TI6LU6	15	15.T.C 15.I.V 15.6.T 15.L.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	tʃi˦lo˦	0	1180	tʃ i ˦ l o ˦
6876	shade, shadows	Togo_Kan	kìné	k i ˨ n e ˦		1 7 8 4 7 8	AXTBYT	KI6NE6	16	16.K.C 16.I.V 16.6.T 16.N.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ki˨ne˦	0	1178	k i ˨ n - e ˦ - - -
6877	shade, shadows	Tommo_So	kìndíyé	k i ˨ n d i ˦ j e ˦		1 7 8 4 1 7 8 6 7 8	AXTMBYTBYT	KI6NTI6JE6	17	17.K.C 17.I.V 17.6.T 17.N.c 17.T.C 17.I.V 17.6.T 17.J.C 17.E.V 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	ki˨ndi˦je˦	0	1178	k i ˨ n d i ˦ j e ˦
6878	shade, shadows	Toro_Tegu	cìló	tʃ i ˨ l o ˦		1 7 8 5 7 8	AXTBYT	TI6LU6	18	18.T.C 18.I.V 18.6.T 18.L.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	tʃi˨lo˦	0	1180	tʃ i ˨ l o ˦
