ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	VARIANTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
2389	child	Togo_Kan	í:ⁿ	ĩː ˦	DB,LJ,SW	u ˦ r̃ iː ˦	7 8	XT	I6	16	16.I.V 16.6.T	3.0 1.0	ĩː˦	1	255
2391	child	Tommo_So	íí	iː ˦	DB,LJ,SW	u ˦ l u ˨ m	7 8	XT	I6	17	17.I.V 17.6.T	3.0 1.0	iː˦	1	255
2398	child	Toro_Tegu	ǐm	i ˩˥ m	DB,LJ,SW	i ˨ m iː ˦ // i ˨ m u ˦ // i ˨ r̃ iː ˦ // i ˨ r̃ u ˦	7 0 4	XBC	I0M	18	18.I.V 18.0.C 18.M.C	1.5 1.75 1.5	i˩˥m	0	265
2403	child	Yanda_Dom	èné	e ˨ n e ˦	DB,LJ,SW	e ˨ n e ˨	7 8 4 7 8	XTBYT	E6NE6	19	19.E.V 19.6.T 19.N.C 19.E.V 19.6.T	3.0 1.0 1.3 3.0 1.0	e˨ne˦	0	266
2405	child	Yorno_So	î:	iː ˥˩	DB,LJ,SW		7 8	XT	I6	20	20.I.V 20.6.T	3.0 1.0	iː˥˩	1	255
2406	child	Donno_So	î:	iː ˥˩	DB,LJ,SW	u ˦ l u ˨ ŋ	7 8	XT	I6	6	6.I.V 6.6.T	3.0 1.0	iː˥˩	1	255
2409	circle	Bankan_Tey	déndèrè	d e ˦ n d e ˨ r e ˨	DB		1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	TE6NTE6RE6	2	2.T.C 2.E.V 2.6.T 2.N.c 2.T.C 2.E.V 2.6.T 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	de˦nde˨re˨	0	267
2410	circle	Ben_Tey	déléré	d e ˦ l e ˦ r e ˦	DB	ɔ ˨ r̃ ɔ ˨ # ɡ ɔ ˦ ŋ ɡ i ˦ j ɛ ˦ j	1 7 8 5 7 8 5 7 8	AXTBYTBYT	TE6LE6RE6	3	3.T.C 3.E.V 3.6.T 3.L.C 3.E.V 3.6.T 3.R.C 3.E.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	de˦le˦re˦	0	267
2412	circle	Dogul_Dom	kórùŋ	k o ˦ r u ˨ ŋ	DB		1 7 8 5 7 8 4	AXTBYTN	KU6RY6N	5	5.K.C 5.U.V 5.6.T 5.R.C 5.Y.V 5.6.T 5.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	ko˦ru˨ŋ	0	268
2413	circle	Jamsay_Douentza	gɔ́ŋɔ́rⁿɔ́lɔ́m	ɡ ɔ ˦ ŋ ɔ ˦ r̃ ɔ ˦ l ɔ ˦ m	DB		1 7 8 4 7 8 5 7 8 5 7 8 4	AXTBYTBYTBYTN	KU6NU6RU6LU6M	8	8.K.C 8.U.V 8.6.T 8.N.C 8.U.V 8.6.T 8.R.C 8.U.V 8.6.T 8.L.C 8.U.V 8.6.T 8.M.c	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.5	ɡɔ˦ŋɔ˦r̃ɔ˦lɔ˦m	0	269
2414	circle	Mombo	déndélé	d e ˦ n d e ˦ l e ˦	DB		1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	TE6NTE6LE6	9	9.T.C 9.E.V 9.6.T 9.N.c 9.T.C 9.E.V 9.6.T 9.L.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	de˦nde˦le˦	0	267
2415	circle	Najamba	dóndèlè	d o ˦ n d e ˨ l e ˨	DB	d o ˦ n d e ˨ l ŋ ɡ e ˨	1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	TU6NTE6LE6	10	10.T.C 10.U.V 10.6.T 10.N.c 10.T.C 10.E.V 10.6.T 10.L.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	do˦nde˨le˨	0	267
2417	circle	Nanga	tòró	t o ˨ r o ˦	DB		1 7 8 5 7 8	AXTBYT	TU6RU6	11	11.T.C 11.U.V 11.6.T 11.R.C 11.U.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	to˨ro˦	0	270
2418	circle	Penange	bàgùlàm	b a ˨ ɡ u ˨ l a ˨ m	DB		1 7 8 1 7 8 5 7 8 4	AXTBYTBYTN	PA6KY6LA6M	12	12.P.C 12.A.V 12.6.T 12.K.C 12.Y.V 12.6.T 12.L.C 12.A.V 12.6.T 12.M.c	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.5	ba˨ɡu˨la˨m	0	271
2419	circle	Perge_Tegu	gɔ́ŋgú	ɡ ɔ ˦ ŋ ɡ u ˦	DB		1 7 8 4 1 7 8	AXTMBYT	KU6NKY6	13	13.K.C 13.U.V 13.6.T 13.N.c 13.K.C 13.Y.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ɡɔ˦ŋɡu˦	0	268
2421	circle	Tiranige	dólèlé	d o ˦ l e ˨ l e ˦	DB		1 7 8 5 7 8 5 7 8	AXTBYTBYT	TU6LE6LE6	15	15.T.C 15.U.V 15.6.T 15.L.C 15.E.V 15.6.T 15.L.C 15.E.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	do˦le˨le˦	0	267
2422	circle	Togo_Kan	kòrú	k o ˨ r u ˦	DB		1 7 8 5 7 8	AXTBYT	KU6RY6	16	16.K.C 16.U.V 16.6.T 16.R.C 16.Y.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ko˨ru˦	0	268
2423	circle	Tommo_So	dénnélé	d e ˦ n n e ˦ l e ˦	DB		1 7 8 4 4 7 8 5 7 8	AXTMBYTBYT	TE6NNE6LE6	17	17.T.C 17.E.V 17.6.T 17.N.c 17.N.C 17.E.V 17.6.T 17.L.C 17.E.V 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	de˦nne˦le˦	0	267
2424	circle	Toro_Tegu	dèlùrěy	d e ˨ l u ˨ r e ˩˥ j	DB		1 7 8 5 7 8 5 7 0 6	AXTBYTBYBC	TE6LY6RE0J	18	18.T.C 18.E.V 18.6.T 18.L.C 18.Y.V 18.6.T 18.R.C 18.E.V 18.0.C 18.J.C	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.3 1.2	de˨lu˨re˩˥j	0	267
2425	circle	Yanda_Dom	dènélè	d e ˨ n e ˦ l e ˨	DB		1 7 8 4 7 8 5 7 8	AXTBYTBYT	TE6NE6LE6	19	19.T.C 19.E.V 19.6.T 19.N.C 19.E.V 19.6.T 19.L.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	de˨ne˦le˨	0	267
2426	circle	Yorno_So	gɔ̀ŋú	ɡ ɔ ˨ ŋ u ˦	DB	k o ˨ r u ˦	1 7 8 4 7 8	AXTBYT	KU6NY6	20	20.K.C 20.U.V 20.6.T 20.N.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡɔ˨ŋu˦	0	268
2428	circle	Donno_So	kòró	k o ˨ r o ˦	DB		1 7 8 5 7 8	AXTBYT	KU6RU6	6	6.K.C 6.U.V 6.6.T 6.R.C 6.U.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ko˨ro˦	0	268
2450	cloud	Bangime	póòrò	p oː ˥˩ r o ˨	DB,SW		1 7 8 5 7 8	AXTBYT	PU6RU6	1	1.P.C 1.U.V 1.6.T 1.R.C 1.U.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	poː˥˩ro˨	0	275
2451	cloud	Bankan_Tey	nànà:rⁿǎyⁿ	n a ˨ n aː ˨ r̃ a ˩˥ j̃	DB,SW		4 7 8 4 7 8 5 7 0 6	AXTBYTBYBC	NA6NA6RA0J	2	2.N.C 2.A.V 2.6.T 2.N.C 2.A.V 2.6.T 2.R.C 2.A.V 2.0.C 2.J.C	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.3 1.2	na˨naː˨r̃a˩˥j̃	0	274
2452	cloud	Ben_Tey	yàrkùrɔ́	j a ˨ r k u ˨ r ɔ ˦	DB,SW		6 7 8 5 1 7 8 5 7 8	AXTMBYTBYT	JA6RKY6RU6	3	3.J.C 3.A.V 3.6.T 3.R.c 3.K.C 3.Y.V 3.6.T 3.R.C 3.U.V 3.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	ja˨rku˨rɔ˦	0	272
2453	cloud	Bunoge	póndù	p o ˦ n d u ˨	DB,SW		1 7 8 4 1 7 8	AXTMBYT	PU6NTY6	4	4.P.C 4.U.V 4.6.T 4.N.c 4.T.C 4.Y.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	po˦ndu˨	0	280
2454	cloud	Dogul_Dom	dàgúŋ	d a ˨ ɡ u ˦ ŋ	DB,SW		1 7 8 1 7 8 4	AXTBYTN	TA6KY6N	5	5.T.C 5.A.V 5.6.T 5.K.C 5.Y.V 5.6.T 5.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	da˨ɡu˦ŋ	0	281
2455	cloud	Gourou	kùrùwɔ́	k u ˨ r u ˨ w ɔ ˦	DB,SW		1 7 8 5 7 8 6 7 8	AXTBYTBYT	KY6RY6WU6	7	7.K.C 7.Y.V 7.6.T 7.R.C 7.Y.V 7.6.T 7.W.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ku˨ru˨wɔ˦	0	272
2456	cloud	Jamsay_Douentza	kùrùwɔ́	k u ˨ r u ˨ w ɔ ˦	DB,SW		1 7 8 5 7 8 6 7 8	AXTBYTBYT	KY6RY6WU6	8	8.K.C 8.Y.V 8.6.T 8.R.C 8.Y.V 8.6.T 8.W.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ku˨ru˨wɔ˦	0	272
2458	cloud	Mombo	álè	a ˦ l e ˨	DB,SW		7 8 5 7 8	XTBYT	A6LE6	9	9.A.V 9.6.T 9.L.C 9.E.V 9.6.T	3.0 1.0 1.3 3.0 1.0	a˦le˨	0	273
2459	cloud	Najamba	kùndàkùndǎ:	k u ˨ n d a ˨ k u ˨ n d aː ˩˥	DB,SW	k u ˨ n d ɛ ˨ k u ˨ n d ɛː ˩˥	1 7 8 4 1 7 8 1 7 8 4 1 7 0	AXTMBYTBYTMBYN	KY6NTA6KY6NTA0	10	10.K.C 10.Y.V 10.6.T 10.N.c 10.T.C 10.A.V 10.6.T 10.K.C 10.Y.V 10.6.T 10.N.c 10.T.C 10.A.V 10.0.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 0.5	ku˨nda˨ku˨ndaː˩˥	0	276
2461	cloud	Nanga	yàrkùmùrⁿá	j a ˨ r k u ˨ m u ˨ r̃ a ˦	DB,SW		6 7 8 5 1 7 8 4 7 8 5 7 8	AXTMBYTBYTBYT	JA6RKY6MY6RA6	11	11.J.C 11.A.V 11.6.T 11.R.c 11.K.C 11.Y.V 11.6.T 11.M.C 11.Y.V 11.6.T 11.R.C 11.A.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ja˨rku˨mu˨r̃a˦	0	277
2462	cloud	Penange	àlè	a ˨ l e ˨	DB,SW		7 8 5 7 8	XTBYT	A6LE6	12	12.A.V 12.6.T 12.L.C 12.E.V 12.6.T	3.0 1.0 1.3 3.0 1.0	a˨le˨	0	273
2463	cloud	Perge_Tegu	kúrɔ́	k u ˦ r ɔ ˦	DB,SW		1 7 8 5 7 8	AXTBYT	KY6RU6	13	13.K.C 13.Y.V 13.6.T 13.R.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˦rɔ˦	1	272
2465	cloud	Tebul_Ure	àrⁿàkùrbá	a ˨ r̃ a ˨ k u ˨ r b a ˦	DB,SW		7 8 5 7 8 1 7 8 5 1 7 8	XTBYTBYTMBYT	A6RA6KY6RPA6	14	14.A.V 14.6.T 14.R.C 14.A.V 14.6.T 14.K.C 14.Y.V 14.6.T 14.R.c 14.P.C 14.A.V 14.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	a˨r̃a˨ku˨rba˦	0	278
2466	cloud	Tiranige	á:ní	aː ˦ n i ˦	DB,SW		7 8 4 7 8	XTBYT	A6NI6	15	15.A.V 15.6.T 15.N.C 15.I.V 15.6.T	3.0 1.0 1.3 3.0 1.0	aː˦ni˦	0	279
2467	cloud	Togo_Kan	kùrùgɔ́	k u ˨ r u ˨ ɡ ɔ ˦	DB,SW		1 7 8 5 7 8 1 7 8	AXTBYTBYT	KY6RY6KU6	16	16.K.C 16.Y.V 16.6.T 16.R.C 16.Y.V 16.6.T 16.K.C 16.U.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ku˨ru˨ɡɔ˦	0	272
2468	cloud	Tommo_So	kùlùmmɔ́	k u ˨ l u ˨ m m ɔ ˦	DB,SW		1 7 8 5 7 8 4 4 7 8	AXTBYTMBYT	KY6LY6MMU6	17	17.K.C 17.Y.V 17.6.T 17.L.C 17.Y.V 17.6.T 17.M.c 17.M.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	ku˨lu˨mmɔ˦	0	272
2469	cloud	Toro_Tegu	kùrɔ́	k u ˨ r ɔ ˦	DB,SW		1 7 8 5 7 8	AXTBYT	KY6RU6	18	18.K.C 18.Y.V 18.6.T 18.R.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ku˨rɔ˦	0	272
2470	cloud	Yanda_Dom	kùrùbàrà	k u ˨ r u ˨ b a ˨ r a ˨	DB,SW		1 7 8 5 7 8 1 7 8 5 7 8	AXTBYTBYTBYT	KY6RY6PA6RA6	19	19.K.C 19.Y.V 19.6.T 19.R.C 19.Y.V 19.6.T 19.P.C 19.A.V 19.6.T 19.R.C 19.A.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ku˨ru˨ba˨ra˨	0	272
2471	cloud	Yorno_So	kùlmɔ́	k u ˨ l m ɔ ˦	DB,SW		1 7 8 5 4 7 8	AXTMBYT	KY6LMU6	20	20.K.C 20.Y.V 20.6.T 20.L.c 20.M.C 20.U.V 20.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ku˨lmɔ˦	0	272
2472	cloud	Donno_So	ànàgùlùmmɔ́	a ˨ n a ˨ ɡ u ˨ l u ˨ m m ɔ ˦	DB,SW		7 8 4 7 8 1 7 8 5 7 8 4 4 7 8	XTBYTBYTBYTMBYT	A6NA6KY6LY6MMU6	6	6.A.V 6.6.T 6.N.C 6.A.V 6.6.T 6.K.C 6.Y.V 6.6.T 6.L.C 6.Y.V 6.6.T 6.M.c 6.M.C 6.U.V 6.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	a˨na˨ɡu˨lu˨mmɔ˦	0	272
2474	cold (e.g. water)	Bangime	ʒímbò	ʒ i ˦ m b o ˨	DB,SW		3 7 8 4 1 7 8	AXTMBYT	SI6MPU6	1	1.S.C 1.I.V 1.6.T 1.M.c 1.P.C 1.U.V 1.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ʒi˦mbo˨	0	284
2475	cold (e.g. water)	Bankan_Tey	tâm	t a ˥˩ m	DB,SW		1 7 8 4	AXTN	TA6M	2	2.T.C 2.A.V 2.6.T 2.M.c	1.6 3.0 1.0 0.5	ta˥˩m	0	282
2476	cold (e.g. water)	Ben_Tey	tâm	t a ˥˩ m	DB,SW		1 7 8 4	AXTN	TA6M	3	3.T.C 3.A.V 3.6.T 3.M.c	1.6 3.0 1.0 0.5	ta˥˩m	0	282
2477	cold (e.g. water)	Bunoge	tòmbò	t o ˨ m b o ˨	DB,SW		1 7 8 4 1 7 8	AXTMBYT	TU6MPU6	4	4.T.C 4.U.V 4.6.T 4.M.c 4.P.C 4.U.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	to˨mbo˨	0	285
2478	cold (e.g. water)	Dogul_Dom	kéllè	k e ˦ l l e ˨	DB,SW		1 7 8 5 5 7 8	AXTMBYT	KE6LLE6	5	5.K.C 5.E.V 5.6.T 5.L.c 5.L.C 5.E.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ke˦lle˨	0	283
2479	cold (e.g. water)	Gourou	tôm	t o ˥˩ m	DB,SW		1 7 8 4	AXTN	TU6M	7	7.T.C 7.U.V 7.6.T 7.M.c	1.6 3.0 1.0 0.5	to˥˩m	0	282
2480	cold (e.g. water)	Jamsay_Douentza	tôm	t o ˥˩ m	DB,SW		1 7 8 4	AXTN	TU6M	8	8.T.C 8.U.V 8.6.T 8.M.c	1.6 3.0 1.0 0.5	to˥˩m	0	282
2482	cold (e.g. water)	Mombo	kéló	k e ˦ l o ˦	DB,SW		1 7 8 5 7 8	AXTBYT	KE6LU6	9	9.K.C 9.E.V 9.6.T 9.L.C 9.U.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ke˦lo˦	0	283
2483	cold (e.g. water)	Najamba	yégèlè	j e ˦ ɡ e ˨ l e ˨	DB,SW	j e ˦ ɡ e ˨ l e ˨ ŋ ɡ e ˨	6 7 8 1 7 8 5 7 8	AXTBYTBYT	JE6KE6LE6	10	10.J.C 10.E.V 10.6.T 10.K.C 10.E.V 10.6.T 10.L.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	je˦ɡe˨le˨	0	283
2485	cold (e.g. water)	Nanga	támî	t a ˦ m i ˥˩	DB,SW		1 7 8 4 7 8	AXTBYT	TA6MI6	11	11.T.C 11.A.V 11.6.T 11.M.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ta˦mi˥˩	0	282
2486	cold (e.g. water)	Penange	tàyè	t a ˨ j e ˨	DB,SW		1 7 8 6 7 8	AXTBYT	TA6JE6	12	12.T.C 12.A.V 12.6.T 12.J.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ta˨je˨	0	286
2487	cold (e.g. water)	Perge_Tegu	tôm	t o ˥˩ m	DB,SW		1 7 8 4	AXTN	TU6M	13	13.T.C 13.U.V 13.6.T 13.M.c	1.6 3.0 1.0 0.5	to˥˩m	0	282
2489	cold (e.g. water)	Tiranige	témúm	t e ˦ m u ˦ m	DB,SW		1 7 8 4 7 8 4	AXTBYTN	TE6MY6M	15	15.T.C 15.E.V 15.6.T 15.M.C 15.Y.V 15.6.T 15.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	te˦mu˦m	0	282
2490	cold (e.g. water)	Togo_Kan	kélú	k e ˦ l u ˦	DB,SW		1 7 8 5 7 8	AXTBYT	KE6LY6	16	16.K.C 16.E.V 16.6.T 16.L.C 16.Y.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ke˦lu˦	0	283
2491	cold (e.g. water)	Tommo_So	yégélú	j e ˦ ɡ e ˦ l u ˦	DB,SW		6 7 8 1 7 8 5 7 8	AXTBYTBYT	JE6KE6LY6	17	17.J.C 17.E.V 17.6.T 17.K.C 17.E.V 17.6.T 17.L.C 17.Y.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	je˦ɡe˦lu˦	0	283
2492	cold (e.g. water)	Toro_Tegu	tôm	t o ˥˩ m	DB,SW		1 7 8 4	AXTN	TU6M	18	18.T.C 18.U.V 18.6.T 18.M.c	1.6 3.0 1.0 0.5	to˥˩m	0	282
2493	cold (e.g. water)	Yanda_Dom	kè:zù	k eː ˨ z u ˨	DB,SW		1 7 8 3 7 8	AXTBYT	KE6SY6	19	19.K.C 19.E.V 19.6.T 19.S.C 19.Y.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	keː˨zu˨	0	283
2494	cold (e.g. water)	Yorno_So	kâ:l	k aː ˥˩ l	DB,SW		1 7 8 5	AXTN	KA6L	20	20.K.C 20.A.V 20.6.T 20.L.c	1.6 3.0 1.0 0.5	kaː˥˩l	0	288
2495	cold (e.g. water)	Tebul_Ure	cé:lè:	tʃ eː ˦ l eː ˨	DB,SW	tʃ eː ˦ l u ˨ ɡ o ˨ // tʃ eː ˦ l u ˨ m b o ˨	1 7 8 5 7 8	AXTBYT	TE6LE6	14	14.T.C 14.E.V 14.6.T 14.L.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	tʃeː˦leː˨	0	287
2498	cold (e.g. water)	Donno_So	kèllú	k e ˨ l l u ˦	DB,SW		1 7 8 5 5 7 8	AXTMBYT	KE6LLY6	6	6.K.C 6.E.V 6.6.T 6.L.c 6.L.C 6.Y.V 6.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ke˨llu˦	0	283
2500	come	Bangime	n ŋɔ̌	n # ŋ ɔ ˩˥	DB,LJ,SW		4 9 4 7 0	A_AXN	N_NU0	1	1.N.C 1._._ 1.N.C 1.U.V 1.0.c	2.0 0.0 2.0 1.5 0.8	n#ŋɔ˩˥	0	294
2501	come	Bankan_Tey	wá	w a ˦	DB,LJ,SW	w ɔ ˦	6 7 8	AXT	WA6	2	2.W.C 2.A.V 2.6.T	1.6 3.0 1.0	wa˦	0	290
2503	come	Ben_Tey	yɛ̌	j ɛ ˩˥	DB,LJ,SW		6 7 0	AXN	JE0	3	3.J.C 3.E.V 3.0.c	2.0 1.5 0.8	jɛ˩˥	0	292
2504	come	Bunoge	ʔégè	ʔ e ˦ ɡ e ˨	DB,LJ,SW		1 7 8 1 7 8	AXTBYT	HE6KE6	4	4.H.C 4.E.V 4.6.T 4.K.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ʔe˦ɡe˨	0	291
2505	come	Dogul_Dom	mɛ̀nɛ́	m ɛ ˨ n ɛ ˦	DB,LJ,SW		4 7 8 4 7 8	AXTBYT	ME6NE6	5	5.M.C 5.E.V 5.6.T 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	mɛ˨nɛ˦	0	293
2506	come	Gourou	yɛ̀rɛ́	j ɛ ˨ r ɛ ˦	DB,LJ,SW		6 7 8 5 7 8	AXTBYT	JE6RE6	7	7.J.C 7.E.V 7.6.T 7.R.C 7.E.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jɛ˨rɛ˦	0	289
2507	come	Jamsay_Douentza	yɛ̀rɛ́	j ɛ ˨ r ɛ ˦	DB,LJ,SW		6 7 8 5 7 8	AXTBYT	JE6RE6	8	8.J.C 8.E.V 8.6.T 8.R.C 8.E.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jɛ˨rɛ˦	0	289
2509	come	Mombo	égé	e ˦ ɡ e ˦	DB,LJ,SW		7 8 1 7 8	XTBYT	E6KE6	9	9.E.V 9.6.T 9.K.C 9.E.V 9.6.T	3.0 1.0 1.3 3.0 1.0	e˦ɡe˦	0	291
2510	come	Najamba	wé	w e ˦	DB,LJ,SW	w e ˨	6 7 8	AXT	WE6	10	10.W.C 10.E.V 10.6.T	1.6 3.0 1.0	we˦	0	290
2512	come	Nanga	yě:	j eː ˩˥	DB,LJ,SW		6 7 0	AXN	JE0	11	11.J.C 11.E.V 11.0.c	2.0 1.5 0.8	jeː˩˥	0	292
2513	come	Penange	égé	e ˦ ɡ e ˦	DB,LJ,SW		7 8 1 7 8	XTBYT	E6KE6	12	12.E.V 12.6.T 12.K.C 12.E.V 12.6.T	3.0 1.0 1.3 3.0 1.0	e˦ɡe˦	0	291
2514	come	Perge_Tegu	wǎ:	w aː ˩˥	DB,LJ,SW		6 7 0	AXN	WA0	13	13.W.C 13.A.V 13.0.c	2.0 1.5 0.8	waː˩˥	0	290
2515	come	Tebul_Ure	wɔ̌:	w ɔː ˩˥	DB,LJ,SW		6 7 0	AXN	WU0	14	14.W.C 14.U.V 14.0.c	2.0 1.5 0.8	wɔː˩˥	0	290
2516	come	Tiranige	yógó	j o ˦ ɡ o ˦	DB,LJ,SW		6 7 8 1 7 8	AXTBYT	JU6KU6	15	15.J.C 15.U.V 15.6.T 15.K.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jo˦ɡo˦	0	291
2517	come	Togo_Kan	yɛ̀rɛ́	j ɛ ˨ r ɛ ˦	DB,LJ,SW		6 7 8 5 7 8	AXTBYT	JE6RE6	16	16.J.C 16.E.V 16.6.T 16.R.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jɛ˨rɛ˦	0	289
2518	come	Tommo_So	yɛ̀lɛ́	j ɛ ˨ l ɛ ˦	DB,LJ,SW		6 7 8 5 7 8	AXTBYT	JE6LE6	17	17.J.C 17.E.V 17.6.T 17.L.C 17.E.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jɛ˨lɛ˦	0	289
2519	come	Toro_Tegu	yèrí	j e ˨ r i ˦	DB,LJ,SW	j e ˨ r u ˦	6 7 8 5 7 8	AXTBYT	JE6RI6	18	18.J.C 18.E.V 18.6.T 18.R.C 18.I.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	je˨ri˦	0	289
2521	come	Yanda_Dom	wó	w o ˦	DB,LJ,SW	w o ˨ l i ˦	6 7 8	AXT	WU6	19	19.W.C 19.U.V 19.6.T	1.6 3.0 1.0	wo˦	0	290
2523	come	Yorno_So	wɛ̀lɛ́	w ɛ ˨ l ɛ ˦	DB,LJ,SW		6 7 8 5 7 8	AXTBYT	WE6LE6	20	20.W.C 20.E.V 20.6.T 20.L.C 20.E.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	wɛ˨lɛ˦	0	290
2525	come	Donno_So	yɛ̀lɛ́	j ɛ ˨ l ɛ ˦	DB,LJ,SW	j ɛ ˦ l ɛ ˨	6 7 8 5 7 8	AXTBYT	JE6LE6	6	6.J.C 6.E.V 6.6.T 6.L.C 6.E.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jɛ˨lɛ˦	0	289
2527	corn, maize	Bangime	bìrɔ̀ndɔ́ⁿ	b i ˨ r ɔ ˨ n d ɔ̃ ˦	DB,SW		1 7 8 5 7 8 4 1 7 8	AXTBYTMBYT	PI6RU6NTU6	1	1.P.C 1.I.V 1.6.T 1.R.C 1.U.V 1.6.T 1.N.c 1.T.C 1.U.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	bi˨rɔ˨ndɔ̃˦	0	305
2528	corn, maize	Bankan_Tey	bàràɛ̀mbɛ̌y	b a ˨ r a ˨ ɛ ˨ m b ɛ ˩˥ j	DB,SW		1 7 8 5 7 8 7 8 4 1 7 0 6	AXTBYTYTMBYBC	PA6RA6E6MPE0J	2	2.P.C 2.A.V 2.6.T 2.R.C 2.A.V 2.6.T 2.E.V 2.6.T 2.M.c 2.P.C 2.E.V 2.0.C 2.J.C	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0 1.1 1.3 3.0 1.3 1.2	ba˨ra˨ɛ˨mbɛ˩˥j	0	295
