ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
7169	small, little	Yanda_Dom	dàgá	d à ɡ á	DB,LJ,SW	1 7 1 7	AXBZ	TAKA	19	19.T.C 19.A.V 19.K.C 19.A.V	2.0 1.5 1.75 0.8	dàɡá	0	850
7170	small, little	Yanda_Dom	kùnà	k ù n à	DB,LJ,SW	1 7 4 7	AXBZ	KYNA	19	19.K.C 19.Y.V 19.N.C 19.A.V	2.0 1.5 1.75 0.8	kùnà	0	855
7171	small, little	Yorno_So	dágà	d á ɡ à	DB,LJ,SW	1 7 1 7	AXBZ	TAKA	20	20.T.C 20.A.V 20.K.C 20.A.V	2.0 1.5 1.75 0.8	dáɡà	0	850
7172	small, little	Yorno_So	gà:lǎy	ɡ àː l ǎ j	DB,LJ,SW	1 7 5 7 6	AXBYN	KALAJ	20	20.K.C 20.A.V 20.L.C 20.A.V 20.J.c	2.0 1.5 1.75 1.3 0.8	ɡàːlǎj	0	851
7173	small, little	Yorno_So	ùjìý	ù dʒ ì j́	DB,LJ,SW	7 1 7 6	XBYN	YTIJ	20	20.Y.V 20.T.C 20.I.V 20.J.c	1.5 1.75 1.3 0.8	ùdʒìj́	0	853
7174	small, little	Donno_So	ùdú	ù d ú	DB,LJ,SW	7 1 7	XBZ	YTY	6	6.Y.V 6.T.C 6.Y.V	1.5 1.75 0.8	ùdú	0	853
7175	small, little	Donno_So	ùd-î:	ù d îː	DB,LJ,SW	7 1 7	XBZ	YTI	6	6.Y.V 6.T.C 6.I.V	1.5 1.75 0.8	ùdîː	1	853
7176	small, little	Donno_So	dây	d â j	DB,LJ,SW	1 7 6	AXN	TAJ	6	6.T.C 6.A.V 6.J.c	2.0 1.5 0.8	dâj	0	850
7178	smoke	Bangime	bírɛ́ n jìjɛ́	b í r ɛ́ # n # dʒ ì dʒ ɛ́	DB,LJ,SW	1 7 5 7 9 4 9 1 7 1 7	AXBZ_A_AXBZ	PIRE_N_TITE	1	1.P.C 1.I.V 1.R.C 1.E.V 1._._ 1.N.C 1._._ 1.T.C 1.I.V 1.T.C 1.E.V	2.0 1.5 1.75 0.8 0.0 2.0 0.0 2.0 1.5 1.75 0.8	bírɛ́#n#dʒìdʒɛ́	0	861
7179	smoke	Bankan_Tey	kùkúmbó	k ù k ú m b ó	DB,LJ,SW	1 7 1 7 4 1 7	AXBYMBZ	KYKYMPU	2	2.K.C 2.Y.V 2.K.C 2.Y.V 2.M.c 2.P.C 2.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kùkúmbó	0	860
7180	smoke	Ben_Tey	kùkùmbó	k ù k ù m b ó	DB,LJ,SW	1 7 1 7 4 1 7	AXBYMBZ	KYKYMPU	3	3.K.C 3.Y.V 3.K.C 3.Y.V 3.M.c 3.P.C 3.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kùkùmbó	0	860
7181	smoke	Bunoge	kúyè	k ú j è	DB,LJ,SW	1 7 6 7	AXBZ	KYJE	4	4.K.C 4.Y.V 4.J.C 4.E.V	2.0 1.5 1.75 0.8	kújè	0	860
7182	smoke	Dogul_Dom	kùmmɛ́	k ù m m ɛ́	DB,LJ,SW	1 7 4 4 7	AXMBZ	KYMME	5	5.K.C 5.Y.V 5.M.c 5.M.C 5.E.V	2.0 1.5 1.1 1.75 0.8	kùmmɛ́	0	860
7183	smoke	Gourou	kùkùmó	k ù k ù m ó	DB,LJ,SW	1 7 1 7 4 7	AXBYBZ	KYKYMU	7	7.K.C 7.Y.V 7.K.C 7.Y.V 7.M.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kùkùmó	0	860
7184	smoke	Jamsay_Douentza	kùkùmɔ́	k ù k ù m ɔ́	DB,LJ,SW	1 7 1 7 4 7	AXBYBZ	KYKYMU	8	8.K.C 8.Y.V 8.K.C 8.Y.V 8.M.C 8.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kùkùmɔ́	0	860
7186	smoke	Mombo	kúmbè	k ú m b è	DB,LJ,SW	1 7 4 1 7	AXMBZ	KYMPE	9	9.K.C 9.Y.V 9.M.c 9.P.C 9.E.V	2.0 1.5 1.1 1.75 0.8	kúmbè	0	860
7187	smoke	Najamba	kùmbí	k ù m b í	DB,LJ,SW	1 7 4 1 7	AXMBZ	KYMPI	10	10.K.C 10.Y.V 10.M.c 10.P.C 10.I.V	2.0 1.5 1.1 1.75 0.8	kùmbí	0	860
7188	smoke	Najamba	kùmbú	k ù m b ú	DB,LJ,SW	1 7 4 1 7	AXMBZ	KYMPY	10	10.K.C 10.Y.V 10.M.c 10.P.C 10.Y.V	2.0 1.5 1.1 1.75 0.8	kùmbú	0	860
7189	smoke	Nanga	kùmbó	k ù m b ó	DB,LJ,SW	1 7 4 1 7	AXMBZ	KYMPU	11	11.K.C 11.Y.V 11.M.c 11.P.C 11.U.V	2.0 1.5 1.1 1.75 0.8	kùmbó	0	860
7190	smoke	Penange	kùmbè	k ù m b è	DB,LJ,SW	1 7 4 1 7	AXMBZ	KYMPE	12	12.K.C 12.Y.V 12.M.c 12.P.C 12.E.V	2.0 1.5 1.1 1.75 0.8	kùmbè	0	860
7191	smoke	Perge_Tegu	kùkùmbó	k ù k ù m b ó	DB,LJ,SW	1 7 1 7 4 1 7	AXBYMBZ	KYKYMPU	13	13.K.C 13.Y.V 13.K.C 13.Y.V 13.M.c 13.P.C 13.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kùkùmbó	0	860
7194	smoke	Tebul_Ure	kùmbó	k ù m b ó	DB,LJ,SW	1 7 4 1 7	AXMBZ	KYMPU	14	14.K.C 14.Y.V 14.M.c 14.P.C 14.U.V	2.0 1.5 1.1 1.75 0.8	kùmbó	0	860
7195	smoke	Tiranige	kúmú	k ú m ú	DB,LJ,SW	1 7 4 7	AXBZ	KYMY	15	15.K.C 15.Y.V 15.M.C 15.Y.V	2.0 1.5 1.75 0.8	kúmú	0	860
7196	smoke	Togo_Kan	kùkúmó	k ù k ú m ó	DB,LJ,SW	1 7 1 7 4 7	AXBYBZ	KYKYMU	16	16.K.C 16.Y.V 16.K.C 16.Y.V 16.M.C 16.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kùkúmó	0	860
7197	smoke	Tommo_So	kùmmɔ́	k ù m m ɔ́	DB,LJ,SW	1 7 4 4 7	AXMBZ	KYMMU	17	17.K.C 17.Y.V 17.M.c 17.M.C 17.U.V	2.0 1.5 1.1 1.75 0.8	kùmmɔ́	0	860
7199	smoke	Toro_Tegu	kúmó	k ú m ó	DB,LJ,SW	1 7 4 7	AXBZ	KYMU	18	18.K.C 18.Y.V 18.M.C 18.U.V	2.0 1.5 1.75 0.8	kúmó	0	860
7200	smoke	Yanda_Dom	kùmò	k ù m ò	DB,LJ,SW	1 7 4 7	AXBZ	KYMU	19	19.K.C 19.Y.V 19.M.C 19.U.V	2.0 1.5 1.75 0.8	kùmò	0	860
7201	smoke	Yorno_So	kúmɔ́	k ú m ɔ́	DB,LJ,SW	1 7 4 7	AXBZ	KYMU	20	20.K.C 20.Y.V 20.M.C 20.U.V	2.0 1.5 1.75 0.8	kúmɔ́	0	860
7202	smoke	Donno_So	kùmmɔ́	k ù m m ɔ́	DB,LJ,SW	1 7 4 4 7	AXMBZ	KYMMU	6	6.K.C 6.Y.V 6.M.c 6.M.C 6.U.V	2.0 1.5 1.1 1.75 0.8	kùmmɔ́	0	860
7203	smooth, sleek (adjective)	Bangime	mírò	m í r ò	DB,SW	4 7 5 7	AXBZ	MIRU	1	1.M.C 1.I.V 1.R.C 1.U.V	2.0 1.5 1.75 0.8	mírò	0	864
7204	smooth, sleek (adjective)	Bankan_Tey	órùm	ó r ù m	DB,SW	7 5 7 4	XBYN	URYM	2	2.U.V 2.R.C 2.Y.V 2.M.c	1.5 1.75 1.3 0.8	órùm	0	862
7205	smooth, sleek (adjective)	Ben_Tey	órùm	ó r ù m	DB,SW	7 5 7 4	XBYN	URYM	3	3.U.V 3.R.C 3.Y.V 3.M.c	1.5 1.75 1.3 0.8	órùm	0	862
7206	smooth, sleek (adjective)	Bunoge	bòràllàgà	b ò r à l l à ɡ à	DB,SW	1 7 5 7 5 5 7 1 7	AXBYMBYBZ	PURALLAKA	4	4.P.C 4.U.V 4.R.C 4.A.V 4.L.c 4.L.C 4.A.V 4.K.C 4.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	bòràllàɡà	0	863
7207	smooth, sleek (adjective)	Dogul_Dom	ónònò	ó n ò n ò	DB,SW	7 4 7 4 7	XBYBZ	UNUNU	5	5.U.V 5.N.C 5.U.V 5.N.C 5.U.V	1.5 1.75 1.3 1.75 0.8	ónònò	0	862
7208	smooth, sleek (adjective)	Gourou	ònùrú	ò n ù r ú	DB,SW	7 4 7 5 7	XBYBZ	UNYRY	7	7.U.V 7.N.C 7.Y.V 7.R.C 7.Y.V	1.5 1.75 1.3 1.75 0.8	ònùrú	0	862
7209	smooth, sleek (adjective)	Jamsay_Douentza	ònùrⁿú	ò n ù rⁿ ú	DB,SW	7 4 7 5 7	XBYBZ	UNYRY	8	8.U.V 8.N.C 8.Y.V 8.R.C 8.Y.V	1.5 1.75 1.3 1.75 0.8	ònùrⁿú	0	862
7211	smooth, sleek (adjective)	Mombo	ɔ́nɔ́nɔ́	ɔ́ n ɔ́ n ɔ́	DB,SW	7 4 7 4 7	XBYBZ	UNUNU	9	9.U.V 9.N.C 9.U.V 9.N.C 9.U.V	1.5 1.75 1.3 1.75 0.8	ɔ́nɔ́nɔ́	0	862
7212	smooth, sleek (adjective)	Najamba	ónànà = ónànɛ̀:	ó n à n à # # ó n à n ɛ̀ː	DB,SW	7 4 7 4 7 9 9 7 4 7 4 7	XBYBZ__XBYBZ	UNANA__UNANE	10	10.U.V 10.N.C 10.A.V 10.N.C 10.A.V 10._._ 10._._ 10.U.V 10.N.C 10.A.V 10.N.C 10.E.V	1.5 1.75 1.3 1.75 0.8 0.0 0.0 1.5 1.75 1.3 1.75 0.8	ónànà##ónànɛ̀ː	0	862
7213	smooth, sleek (adjective)	Najamba	ónànàŋgè	ó n à n à ŋ ɡ è	DB,SW	7 4 7 4 7 4 1 7	XBYBYMBZ	UNANANKE	10	10.U.V 10.N.C 10.A.V 10.N.C 10.A.V 10.N.c 10.K.C 10.E.V	1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	ónànàŋɡè	0	862
7214	smooth, sleek (adjective)	Nanga	órî	ó r î	DB,SW	7 5 7	XBZ	URI	11	11.U.V 11.R.C 11.I.V	1.5 1.75 0.8	órî	0	862
7215	smooth, sleek (adjective)	Penange	ɔ̀nànà	ɔ̀ n à n à	DB,SW	7 4 7 4 7	XBYBZ	UNANA	12	12.U.V 12.N.C 12.A.V 12.N.C 12.A.V	1.5 1.75 1.3 1.75 0.8	ɔ̀nànà	0	862
7216	smooth, sleek (adjective)	Perge_Tegu	órùm	ó r ù m	DB,SW	7 5 7 4	XBYN	URYM	13	13.U.V 13.R.C 13.Y.V 13.M.c	1.5 1.75 1.3 0.8	órùm	0	862
7218	smooth, sleek (adjective)	Tiranige	búrádá	b ú r á d á	DB,SW	1 7 5 7 1 7	AXBYBZ	PYRATA	15	15.P.C 15.Y.V 15.R.C 15.A.V 15.T.C 15.A.V	2.0 1.5 1.75 1.3 1.75 0.8	búrádá	0	863
7219	smooth, sleek (adjective)	Togo_Kan	ɔ̀rⁿɔ́nɔ́nɔ́	ɔ̀ rⁿ ɔ́ n ɔ́ n ɔ́	DB,SW	7 5 7 4 7 4 7	XBYBYBZ	URUNUNU	16	16.U.V 16.R.C 16.U.V 16.N.C 16.U.V 16.N.C 16.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɔ̀rⁿɔ́nɔ́nɔ́	0	862
7220	smooth, sleek (adjective)	Tommo_So	ɔ̀rɔ̌y	ɔ̀ r ɔ̌ j	DB,SW	7 5 7 6	XBYN	URUJ	17	17.U.V 17.R.C 17.U.V 17.J.c	1.5 1.75 1.3 0.8	ɔ̀rɔ̌j	0	862
7221	smooth, sleek (adjective)	Toro_Tegu	òlú	ò l ú	DB,SW	7 5 7	XBZ	ULY	18	18.U.V 18.L.C 18.Y.V	1.5 1.75 0.8	òlú	0	862
7222	smooth, sleek (adjective)	Yanda_Dom	ɔ̀rⁿɔ̀ndú	ɔ̀ rⁿ ɔ̀ n d ú	DB,SW	7 5 7 4 1 7	XBYMBZ	URUNTY	19	19.U.V 19.R.C 19.U.V 19.N.c 19.T.C 19.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	ɔ̀rⁿɔ̀ndú	0	862
7223	smooth, sleek (adjective)	Yorno_So	ɔ́rɔ̀y	ɔ́ r ɔ̀ j	DB,SW	7 5 7 6	XBYN	URUJ	20	20.U.V 20.R.C 20.U.V 20.J.c	1.5 1.75 1.3 0.8	ɔ́rɔ̀j	0	862
7224	smooth, sleek (adjective)	Tebul_Ure	ɔ́rⁿɔ́nɛ̀:	ɔ́ rⁿ ɔ́ n ɛ̀ː	DB,SW	7 5 7 4 7	XBYBZ	URUNE	14	14.U.V 14.R.C 14.U.V 14.N.C 14.E.V	1.5 1.75 1.3 1.75 0.8	ɔ́rⁿɔ́nɛ̀ː	0	862
7225	smooth, sleek (adjective)	Tebul_Ure	ɔ́rⁿɔ́n-gɔ̀	ɔ́ rⁿ ɔ́ n ɡ ɔ̀	DB,SW	7 5 7 4 1 7	XBYMBZ	URUNKU	14	14.U.V 14.R.C 14.U.V 14.N.c 14.K.C 14.U.V	1.5 1.75 1.3 1.1 1.75 0.8	ɔ́rⁿɔ́nɡɔ̀	0	862
7226	smooth, sleek (adjective)	Tebul_Ure	ɔ́rⁿɔ́n-bɔ̀	ɔ́ rⁿ ɔ́ n b ɔ̀	DB,SW	7 5 7 4 1 7	XBYMBZ	URUNPU	14	14.U.V 14.R.C 14.U.V 14.N.c 14.P.C 14.U.V	1.5 1.75 1.3 1.1 1.75 0.8	ɔ́rⁿɔ́nbɔ̀	0	862
7227	smooth, sleek (adjective)	Donno_So	ɔ́nɔ̀nɔ̀	ɔ́ n ɔ̀ n ɔ̀	DB,SW	7 4 7 4 7	XBYBZ	UNUNU	6	6.U.V 6.N.C 6.U.V 6.N.C 6.U.V	1.5 1.75 1.3 1.75 0.8	ɔ́nɔ̀nɔ̀	0	862
7242	spit (verb only)	Bangime	tǔjúrù	t ǔ dʒ ú r ù	DB,SW	1 7 1 7 5 7	AXBYBZ	TYTYRY	1	1.T.C 1.Y.V 1.T.C 1.Y.V 1.R.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	tǔdʒúrù	0	865
7243	spit (verb only)	Bankan_Tey	tɔ́tí	t ɔ́ t í	DB,SW	1 7 1 7	AXBZ	TUTI	2	2.T.C 2.U.V 2.T.C 2.I.V	2.0 1.5 1.75 0.8	tɔ́tí	0	865
7244	spit (verb only)	Ben_Tey	tɔ́	t ɔ́	DB,SW	1 7	AX	TU	3	3.T.C 3.U.V	2.0 1.5	tɔ́	0	865
7245	spit (verb only)	Bunoge	sɛ̂:	s ɛ̂ː	DB,SW	3 7	AX	SE	4	4.S.C 4.E.V	2.0 1.5	sɛ̂ː	0	866
7246	spit (verb only)	Dogul_Dom	tùwé	t ù w é	DB,SW	1 7 6 7	AXBZ	TYWE	5	5.T.C 5.Y.V 5.W.C 5.E.V	2.0 1.5 1.75 0.8	tùwé	0	866
7247	spit (verb only)	Gourou	kágúzá	k á ɡ ú z á	DB,SW	1 7 1 7 3 7	AXBYBZ	KAKYSA	7	7.K.C 7.A.V 7.K.C 7.Y.V 7.S.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	káɡúzá	0	868
7248	spit (verb only)	Jamsay_Douentza	tɔ́:	t ɔ́ː	DB,SW	1 7	AX	TU	8	8.T.C 8.U.V	2.0 1.5	tɔ́ː	0	865
7249	spit (verb only)	Mombo	sò:njí swɛ́:	s òː n dʒ í # s w ɛ́ː	DB,SW	3 7 4 1 7 9 3 6 7	AXMBZ_ACX	SUNTI_SWE	9	9.S.C 9.U.V 9.N.c 9.T.C 9.I.V 9._._ 9.S.C 9.W.C 9.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.5	sòːndʒí#swɛ́ː	0	867
7250	spit (verb only)	Najamba	swɛ́	s w ɛ́	DB,SW	3 6 7	ACX	SWE	10	10.S.C 10.W.C 10.E.V	2.0 1.5 1.5	swɛ́	0	866
7251	spit (verb only)	Najamba	swɛ̀	s w ɛ̀	DB,SW	3 6 7	ACX	SWE	10	10.S.C 10.W.C 10.E.V	2.0 1.5 1.5	swɛ̀	0	866
7252	spit (verb only)	Nanga	tɔ́njí	t ɔ́ n dʒ í	DB,SW	1 7 4 1 7	AXMBZ	TUNTI	11	11.T.C 11.U.V 11.N.c 11.T.C 11.I.V	2.0 1.5 1.1 1.75 0.8	tɔ́ndʒí	0	865
7253	spit (verb only)	Penange	swɛ́:	s w ɛ́ː	DB,SW	3 6 7	ACX	SWE	12	12.S.C 12.W.C 12.E.V	2.0 1.5 1.5	swɛ́ː	0	866
7254	spit (verb only)	Perge_Tegu	tɔ́:	t ɔ́ː	DB,SW	1 7	AX	TU	13	13.T.C 13.U.V	2.0 1.5	tɔ́ː	0	865
7255	spit (verb only)	Tebul_Ure	tɔ́	t ɔ́	DB,SW	1 7	AX	TU	14	14.T.C 14.U.V	2.0 1.5	tɔ́	0	865
7256	spit (verb only)	Tiranige	tɔ́:	t ɔ́ː	DB,SW	1 7	AX	TU	15	15.T.C 15.U.V	2.0 1.5	tɔ́ː	0	865
7257	spit (verb only)	Togo_Kan	túrɔ́	t ú r ɔ́	DB,SW	1 7 5 7	AXBZ	TYRU	16	16.T.C 16.Y.V 16.R.C 16.U.V	2.0 1.5 1.75 0.8	túrɔ́	0	865
7258	spit (verb only)	Tommo_So	tɔ́ɔ́	t ɔ́ː	DB,SW	1 7	AX	TU	17	17.T.C 17.U.V	2.0 1.5	tɔ́ː	0	865
7261	spit (verb only)	Toro_Tegu	tɔ́	t ɔ́	DB,SW	1 7	AX	TU	18	18.T.C 18.U.V	2.0 1.5	tɔ́	0	865
7262	spit (verb only)	Toro_Tegu	tú	t ú	DB,SW	1 7	AX	TY	18	18.T.C 18.Y.V	2.0 1.5	tú	0	865
7263	spit (verb only)	Yanda_Dom	tó:	t óː	DB,SW	1 7	AX	TU	19	19.T.C 19.U.V	2.0 1.5	tóː	0	865
7264	spit (verb only)	Yanda_Dom	tó:lì	t óː l ì	DB,SW	1 7 5 7	AXBZ	TULI	19	19.T.C 19.U.V 19.L.C 19.I.V	2.0 1.5 1.75 0.8	tóːlì	0	865
7265	spit (verb only)	Yorno_So	tɔ́:	t ɔ́ː	DB,SW	1 7	AX	TU	20	20.T.C 20.U.V	2.0 1.5	tɔ́ː	0	865
7266	spit (verb only)	Donno_So	tú:lò	t úː l ò	DB,SW	1 7 5 7	AXBZ	TYLU	6	6.T.C 6.Y.V 6.L.C 6.U.V	2.0 1.5 1.75 0.8	túːlò	0	865
7267	spit (verb only)	Donno_So	tú:l-ì	t úː l ì	DB,SW	1 7 5 7	AXBZ	TYLI	6	6.T.C 6.Y.V 6.L.C 6.I.V	2.0 1.5 1.75 0.8	túːlì	0	865
7293	staff, stick (general word)	Bangime	búr̃à	b ú rⁿ à	DB,SW	1 7 5 7	AXBZ	PYRA	1	1.P.C 1.Y.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	búrⁿà	0	869
7294	staff, stick (general word)	Bankan_Tey	béré	b é r é	DB,SW	1 7 5 7	AXBZ	PERE	2	2.P.C 2.E.V 2.R.C 2.E.V	2.0 1.5 1.75 0.8	béré	0	869
7295	staff, stick (general word)	Ben_Tey	béré	b é r é	DB,SW	1 7 5 7	AXBZ	PERE	3	3.P.C 3.E.V 3.R.C 3.E.V	2.0 1.5 1.75 0.8	béré	0	869
7296	staff, stick (general word)	Bunoge	tè:bè	t èː b è	DB,SW	1 7 1 7	AXBZ	TEPE	4	4.T.C 4.E.V 4.P.C 4.E.V	2.0 1.5 1.75 0.8	tèːbè	0	873
7297	staff, stick (general word)	Bunoge	túmà	t ú m à	DB,SW	1 7 4 7	AXBZ	TYMA	4	4.T.C 4.Y.V 4.M.C 4.A.V	2.0 1.5 1.75 0.8	túmà	0	871
7298	staff, stick (general word)	Dogul_Dom	bèég	b ěː ɡ	DB,SW	1 7 1	AXN	PEK	5	5.P.C 5.E.V 5.K.c	2.0 1.5 0.8	běːɡ	1	870
7299	staff, stick (general word)	Dogul_Dom	bèègú	b èː ɡ ú	DB,SW	1 7 1 7	AXBZ	PEKY	5	5.P.C 5.E.V 5.K.C 5.Y.V	2.0 1.5 1.75 0.8	bèːɡú	0	870
7300	staff, stick (general word)	Gourou	béré	b é r é	DB,SW	1 7 5 7	AXBZ	PERE	7	7.P.C 7.E.V 7.R.C 7.E.V	2.0 1.5 1.75 0.8	béré	0	869
7301	staff, stick (general word)	Jamsay_Douentza	béré	b é r é	DB,SW	1 7 5 7	AXBZ	PERE	8	8.P.C 8.E.V 8.R.C 8.E.V	2.0 1.5 1.75 0.8	béré	0	869
7302	staff, stick (general word)	Mombo	túmà	t ú m à	DB,SW	1 7 4 7	AXBZ	TYMA	9	9.T.C 9.Y.V 9.M.C 9.A.V	2.0 1.5 1.75 0.8	túmà	0	871
7303	staff, stick (general word)	Najamba	bǎyè	b ǎ j è	DB,SW	1 7 6 7	AXBZ	PAJE	10	10.P.C 10.A.V 10.J.C 10.E.V	2.0 1.5 1.75 0.8	bǎjè	0	870
7304	staff, stick (general word)	Najamba	bǎ:gò	b ǎː ɡ ò	DB,SW	1 7 1 7	AXBZ	PAKU	10	10.P.C 10.A.V 10.K.C 10.U.V	2.0 1.5 1.75 0.8	bǎːɡò	0	870
7305	staff, stick (general word)	Nanga	béré	b é r é	DB,SW	1 7 5 7	AXBZ	PERE	11	11.P.C 11.E.V 11.R.C 11.E.V	2.0 1.5 1.75 0.8	béré	0	869
7306	staff, stick (general word)	Penange	tùmà	t ù m à	DB,SW	1 7 4 7	AXBZ	TYMA	12	12.T.C 12.Y.V 12.M.C 12.A.V	2.0 1.5 1.75 0.8	tùmà	0	871
7307	staff, stick (general word)	Perge_Tegu	béré	b é r é	DB,SW	1 7 5 7	AXBZ	PERE	13	13.P.C 13.E.V 13.R.C 13.E.V	2.0 1.5 1.75 0.8	béré	0	869
7309	staff, stick (general word)	Tebul_Ure	bé:	b éː	DB,SW	1 7	AX	PE	14	14.P.C 14.E.V	2.0 1.5	béː	0	869
7310	staff, stick (general word)	Tiranige	túmá	t ú m á	DB,SW	1 7 4 7	AXBZ	TYMA	15	15.T.C 15.Y.V 15.M.C 15.A.V	2.0 1.5 1.75 0.8	túmá	0	871
7311	staff, stick (general word)	Togo_Kan	bá:gá	b áː ɡ á	DB,SW	1 7 1 7	AXBZ	PAKA	16	16.P.C 16.A.V 16.K.C 16.A.V	2.0 1.5 1.75 0.8	báːɡá	0	870
7312	staff, stick (general word)	Tommo_So	tànnàá	t à n n ǎː	DB,SW	1 7 4 4 7	AXMBZ	TANNA	17	17.T.C 17.A.V 17.N.c 17.N.C 17.A.V	2.0 1.5 1.1 1.75 0.8	tànnǎː	1	872
7313	staff, stick (general word)	Toro_Tegu	béré	b é r é	DB,SW	1 7 5 7	AXBZ	PERE	18	18.P.C 18.E.V 18.R.C 18.E.V	2.0 1.5 1.75 0.8	béré	0	869
7314	staff, stick (general word)	Yanda_Dom	táná	t á n á	DB,SW	1 7 4 7	AXBZ	TANA	19	19.T.C 19.A.V 19.N.C 19.A.V	2.0 1.5 1.75 0.8	táná	0	872
7315	staff, stick (general word)	Yanda_Dom	tànàbèndé	t à n à b è n d é	DB,SW	1 7 4 7 1 7 4 1 7	AXBYBYMBZ	TANAPENTE	19	19.T.C 19.A.V 19.N.C 19.A.V 19.P.C 19.E.V 19.N.c 19.T.C 19.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	tànàbèndé	0	872
7316	staff, stick (general word)	Yorno_So	bágá	b á ɡ á	DB,SW	1 7 1 7	AXBZ	PAKA	20	20.P.C 20.A.V 20.K.C 20.A.V	2.0 1.5 1.75 0.8	báɡá	0	870
7317	staff, stick (general word)	Donno_So	tànná	t à n n á	DB,SW	1 7 4 4 7	AXMBZ	TANNA	6	6.T.C 6.A.V 6.N.c 6.N.C 6.A.V	2.0 1.5 1.1 1.75 0.8	tànná	1	872
7325	stand (verb only)	Jamsay_Douentza	íjɛ́	í dʒ ɛ́	DB,LJ,SW	7 1 7	XBZ	ITE	8	8.I.V 8.T.C 8.E.V	1.5 1.75 0.8	ídʒɛ́	0	875
7319	stand (verb only)	Bangime	dǐndá	d ǐ n d á	DB,LJ,SW	1 7 4 1 7	AXMBZ	TINTA	1	1.T.C 1.I.V 1.N.c 1.T.C 1.A.V	2.0 1.5 1.1 1.75 0.8	dǐndá	0	875
7320	stand (verb only)	Bankan_Tey	í:	íː	DB,LJ,SW	7	X	I	2	2.I.V	1.5	íː	0	874
7321	stand (verb only)	Ben_Tey	í:yí	íː j í	DB,LJ,SW	7 6 7	XBZ	IJI	3	3.I.V 3.J.C 3.I.V	1.5 1.75 0.8	íːjí	0	874
7322	stand (verb only)	Bunoge	ʔǐjjɛ̀	ʔ ǐ dʒ dʒ ɛ̀	DB,LJ,SW	1 7 1 1 7	AXMBZ	HITTE	4	4.H.C 4.I.V 4.T.c 4.T.C 4.E.V	2.0 1.5 1.1 1.75 0.8	ʔǐdʒdʒɛ̀	0	876
7323	stand (verb only)	Dogul_Dom	ìgɛ́	ì ɡ ɛ́	DB,LJ,SW	7 1 7	XBZ	IKE	5	5.I.V 5.K.C 5.E.V	1.5 1.75 0.8	ìɡɛ́	0	874
7324	stand (verb only)	Gourou	ígɛ́	í ɡ ɛ́	DB,LJ,SW	7 1 7	XBZ	IKE	7	7.I.V 7.K.C 7.E.V	1.5 1.75 0.8	íɡɛ́	0	874
7327	stand (verb only)	Mombo	íŋgyɛ̂:	í ŋ ɡ j ɛ̂ː	DB,LJ,SW	7 4 1 6 7	XMBCZ	INKJE	9	9.I.V 9.N.c 9.K.C 9.J.C 9.E.V	1.5 1.1 1.75 1.5 0.8	íŋɡjɛ̂ː	0	874
7328	stand (verb only)	Najamba	íŋgíyɛ́	í ŋ ɡ í j ɛ́	DB,LJ,SW	7 4 1 7 6 7	XMBYBZ	INKIJE	10	10.I.V 10.N.c 10.K.C 10.I.V 10.J.C 10.E.V	1.5 1.1 1.75 1.3 1.75 0.8	íŋɡíjɛ́	0	874
7329	stand (verb only)	Nanga	í:yí	íː j í	DB,LJ,SW	7 6 7	XBZ	IJI	11	11.I.V 11.J.C 11.I.V	1.5 1.75 0.8	íːjí	0	874
7330	stand (verb only)	Penange	ínjɛ̀	í n dʒ ɛ̀	DB,LJ,SW	7 4 1 7	XMBZ	INTE	12	12.I.V 12.N.c 12.T.C 12.E.V	1.5 1.1 1.75 0.8	índʒɛ̀	0	875
7331	stand (verb only)	Perge_Tegu	ígíyɛ́	í ɡ í j ɛ́	DB,LJ,SW	7 1 7 6 7	XBYBZ	IKIJE	13	13.I.V 13.K.C 13.I.V 13.J.C 13.E.V	1.5 1.75 1.3 1.75 0.8	íɡíjɛ́	0	874
7333	stand (verb only)	Tebul_Ure	íjjí:	í dʒ dʒ íː	DB,LJ,SW	7 1 1 7	XMBZ	ITTI	14	14.I.V 14.T.c 14.T.C 14.I.V	1.5 1.1 1.75 0.8	ídʒdʒíː	0	877
